id,sentence1,label
2686,BLUES with BOB HADDRELL &amp; Guests\nFri 23rd Sep 8:30pm - 11:00pm #blues #free #TunbridgeWells,joy
2687,"I know I've painted quite a grim picture of your chances. But if you simply stand here, we will both surely die.",anger
2688,@user delays from Streatham Cmn to Clap Junc &amp; now train took 20 mins for 9 mins journey. Missed 2 trains to Reading #fuming,anger
2689,I'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross,anger
2690,I don't get that my parents literally don't see how unhappy I been lately,sadness
2691,@user agree!  Those latest polls #alarming,sadness
2692,I'm a cheery ghost.,joy
2693,Just found out tonight my son will not be doing practical work counting towards his GCSE exam. OK then! I thought STEM was all the rage??,anger
2694,Do you think humans have the sense for recognizing impending doom? #anxiety,sadness
2695,@user @user tfw ur fans panic cuz they think u cut ur hair,anger
2696,my dogs making the most RIDICULOUS sounds right now its like a high pitched gargle-y growl,anger
2697,Scott Dann injured aka my worst nightmare,sadness
2698,Wow just watched Me Before You and it was seriously one of the most depressing movies of my life,sadness
2699,@user I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player,anger
2700,No one wants to win the wild card because you have to play the Cubs on the road.,joy
2701,Last @user product I buy - I promise! Absolutely #terrible #CustomerService,anger
2702,"@user if not filming, @user smile! please. :)",joy
2703,"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5",joy
2704,"Missing the 500th test match today , not able to witness it like watching it in India #shy #indvsnz #500thTest @user",sadness
2705,"Came in to work today 1.5 hours late.1st thing I hear: 'Ma'am,the big boss has been waiting for you in his office.' #panic #hateBeingLate 😩😪",sadness
2706,"@user lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment #shocking",anger
2707,@user i dont understand why u do videos every week spend time with your family instead of working on horror #takeabreak,anger
2708,#Sports Top seed Johnson chases double delight at Tour Championship,joy
2709,Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired #lost,sadness
2710,@user @user wow!! My bill is £44.77 and hav a text from u to prove that and you have taken £148!!!!! #swines #fuming #con!,anger
2711,When the surfer girl and i  don't speak the same language anymore.. #justsaying #sadness,sadness
2712,Got paid to vacuum up rat poop. (-: never a dull day in the biology department ...,sadness
2713,i am about to find the sadness in graham's lyrics,sadness
2714,"@user hi lovely brownie, MM is calling me tuppytupperware.. its awful",anger
2715,@user holy shit it just a bee sting like fuck you're not dying,anger
2716,Gonna be a loooooong year as a Browns fan. Longer than normal and that's #sad,sadness
2717,I hate when it's gloomy outside because it always gets me in a depressing mood,sadness
2718,The last few weeks have been dreadful. opening up of old #wounds. the #gossip of others/evil that spill from thier lips #melancholy #sadnnes,sadness
2719,Nawaz Sharif is getting more funnier than @user day by day. #laughter #challenge #kashmir #baloch,joy
2720,Oi @user you've absolutely fucking killed me.. 30 mins later im still crying with laughter.. Grindah.. Grindah... 🤓  hahahahahahaha,joy
2721,Where are some great places to listen to blues? #nightlife #NightLifeENT #blues #jazz #gatewayarch #stlouis #washingtonave,joy
2722,"@user 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.",sadness
2723,How can America be so openly embracing racism.,anger
2724,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying #irritation #weirdsmells",anger
2725,"@user  regardless, lets say he has a permit. The permit doesn't excuse or allow him to threaten an officer(expressed or implied)w/ it.",anger
2726,I hate having ideas but being too afraid to share them 😔,anger
2727,I just killed a spider so big it sprayed spider guts on me like a horror movie.\n#ugh #revenge,anger
2728,Connivers blind to existential fury,anger
2729,@user Sorry I missed you :) I stayed up late working and pondering life,sadness
2730,@user Maybe if it was transgender the media would cover it,anger
2731,@user @user So much animosity towards Loki who is fighting the same battle as you. Surely not the best use of energy.,optimism
2732,Nice Idea collect all relevant socialmedia in one-But dont be automatic pls #worldsapp ⬅️ #chirp #appsworld #socialmedia @user merci🎈,joy
2733,Boycotting @user till butter pecan comes back. I am furious,anger
2734,THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP.,anger
2735,its been ages since ive had shawarma my stomach is,sadness
2736,what does everyone have against sparkling water?!? such a bomb drink when you mix it with stuff,joy
2737,@user @user @user I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?,sadness
2738,I have a job interview with @user in Loughborough next month !!!,joy
2739,"@user I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after break.",joy
2740,@user @user it's sad but now we are making our own children vulnerable to the same terror.,sadness
2741,I bet @user is fuming with our draw 👀,anger
2742,Everything you’ve ever wanted is on the other side of fear. –George Addair #ThursdayThoughts #yourpushfactor  #life #quote,optimism
2743,First College Math Test tomorrow,joy
2744,I can never find the exact #emoji that I'm after at the exact moment that I need it,sadness
2745,@user I think that yawning actor died of a drug overdose.,sadness
2746,"340:892 All with weary task fordone.\nNow the wasted brands do glow,\nWhilst the scritch-owl, scritching loud,\n#AMNDBots",anger
2747,This uber driver TRIED it with me &amp; he'll feel my wrath,anger
2748,"@user Wagging his tail at the praise, he paused, tilting his head as she took the frisbee from him, letting out a playful -",joy
2749,The voice is all about Miley and Alicia this year. No longer about the contestants. #sad @user,sadness
2750,"@user you are a cruel, cruel man. #therewillbeblood",anger
2751,"Kernel panic = sweating, sneezing, hiccuping, snot, tears, crying. Clearly my body has an issue with chilli.",sadness
2752,Never a dull moment when talking to Nell 😂😂😂😂😋,joy
2753,"I feel so blessed to work with the family that I nanny for ❤️ nothing but love &amp; appreciation, makes me smile.",joy
2754,@user your nightmare,anger
2755,"its a gloomy day, im cuddled in my bed watching brendon covering songs and i couldnt be more relaxed or happy 😋",joy
2756,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #punny  #lol",joy
2757,"#FF @user Love &amp; support, always!! Eliza Neals ROCKS!! #blues #music #friends 😎🎸",joy
2758,"Okay you've annoyed me, you haven't done a good job there at all.",anger
2759,@user @user If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people?,anger
2760,@user No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain,anger
2761,@user Now that's what I call a gameface! #gameface  #intimidate,anger
2762,All hell is breaking loose in Charlotte. #CharlotteProtest #anger #looting,anger
2763,Historically Japanese have always been into #jazz and #blues. The 70s dark age of jazz big names like C.C. &amp; M.D. were surviving on Tokyo.,joy
2764,"Not written for African-American\n\nNo refuge could save the hireling and slave\nFrom the terror of flight or the gloom of the grave,",sadness
2765,0 excitement for this weekend just pure dread,sadness
2766,Stk is expensive but i'f rather take a bigger female there than tiff. You all see how slim she is and how she loves to eat.,joy
2767,Just died from laughter after seeing that😂😭😂😭,joy
2768,Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #angry #thatsmyluck,anger
2769,I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn #rage,anger
2770,Been up since 4am. Too scared to go back to sleep #nightmare — feeling scared,sadness
2771,These people irritate tf out of me I swear 🙄 I'm goin to sleep ✌🏾️,anger
2772,@user Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate.,anger
2773,"@user @user 🙂ty I often conflate the two depression + sadness, but they are very different. This q reminded me of that #mhchat",sadness
2774,“Dyslexia is the affliction of a frozen genius.”― Stephen Richards,optimism
2775,#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily,joy
2776,@user call me now I'm laying in my bed moping like I intend to do for the next 2 months.,sadness
2777,@user @user @user @user @user @user average 22000 for the massif... #shocking,anger
