id,sentence1,label
8148,Y’all gas Eminem’s ass way too much for me like the way that grown ass man talks about rape and beating women is not excusable.,not-hate
8149,"And if you are a Colossal Ignoramuses installed in WH and your wife illegal immigrant, gets you the opportunity to line your pockets, UNChecked BY COMPLICIT CORRUPT GOP CONGRESS, for 18 plus months, WHILE A CONSTANT EMBARRASSMENT",not-hate
8150,"The refugeesmedia report that this baby Asel is the first of 2018 in Vienna at 0.47. Many hateposters send bad voices. But in reality many other white babies (about 12) was born also earlier in Austria, just 1 minute after midnight in Styria and other places. Nobody report about.",not-hate
8151,Refugees welcome? Of course they are but that should not be at the safety of our children. Our welcominging social democratic country has been taken advantage of,not-hate
8152,Help out! Give to 'Indian Women Need Instant Help Stop Rape &; Murders'. #generosity via @user,not-hate
8153,@user @user @user You're lying you skank! Don't make me start a cat fight with you!,not-hate
8154,My kids ? 😭😭😭 ugly ? Bitch you look like the rape sloth !,hate
8155,Hey ⁦@DailyMailUK⁩ did some thieving immigrant steal your apostrophe?,not-hate
8156,"Tory is going to pay in 2018 for the sins of 2014 (Kouvalis, SmartTrack). Cf Wynne and gas plants. Toronto Mayor John Tory Just Hired The Guy Who Ran Canada’s Worst Anti-Immigrant Campaign, Again(https://t.co/OZiSfOXPhS)",not-hate
8157,"@user U suspend acct of rape victim, but not some one who promises 'Hell&Fury the planet has never seen' = #NuclearWar. You are a #HYPOCRITE",not-hate
8158,"@user ...hits you with the “NOT ALL MEN!” OF COURSE there were coflicted Christians, but those who self -ident…",not-hate
8159,@user @user I hope not cause I fuck lots of my followers 🙃,not-hate
8160,#BuildThatWall We can't afford any more dummies who can't make it on their own.,hate
8161,Just walked past this women and she goes 'Hello you cunt' I'm crying 😭😂,not-hate
8162,"@user What – he was messaging a woman on Linked!n, not Tinder! You're being the 'hysterical' one, Kate!",not-hate
8163,@user The wall must be very high to stop illegal  immigration,hate
8164,"@user Apart from getting the immigration bit horribly wrong, it was a diplomatic nightmare of a question cleverly avoided. Let's be fair, he knows he's deeply unpopular here but wants to evade upsetting the British government as much as he's upset",not-hate
8165,And then some bent cunt turns up for a flyer.....last time on this shit hole!,hate
8166,"@user Talking about hysterical women, you're the worst.",not-hate
8167,"Immigration ""loophole"" that Trump bemoaned returns after zero tolerance rollback via @user #NotMyPresident #xenophobic #cruel #racist #inhumane #misogynist #criminal",not-hate
8168,"@user @user @user @user But you probably mind the white guys, you racist, anti -white skank!",hate
8169,"Keeping 'Dreamers' would cost taxpayers $26B over next 10 years, feds say #America1st#AmericansHaveDreamsToo#StopTheInvasion",not-hate
8170,Illegal Immigrant Arrested For Starting A Colorado Fire That Charred 40K Acres via @user There should be a bounty on these animals...,hate
8171,"""Burdens and assistance to refugees and IDPs deserves recognition."", Antonio Jose Canhandula, UNHCR  Rep to Nigeria and ECOWAS.",not-hate
8172,@user We have to slap a bitch made hoe ass foo we gon make it look sessy hahaha,hate
8173,"To believe that if Europe will help the poor in Africa will stop migration is wrong.Its not possible to help them, because the grow to much - overpopulation. So they will come always more. To stop them only camps to bring them back and no welfare will help.",hate
8174,Immigrants Using Nearly 60 Percent More Food Stamps than Americans via @user,not-hate
8175,And the a&&hole Bannon thinks we are all stupid,not-hate
8176,"MS-13 gang member breaks into Brooklyn, NY 2nd floor apartment and rapes girl. #BuildTheDamnWall #NoAmnesty #NoDACA #IllegalImmigration #IllegalAliens #IllegalAlien #MS13",hate
8177,Fuck hoes a bitch ain’t nothin women be trippin bruh,hate
8178,Child Prostitution: Feds Break Up Mexico-to-Queens Sex Trafficking Ring via @user,not-hate
8179,Idk who these things are or why they're popular all of the sudden... And that's my meme about that,not-hate
8180,Shoutout to everyone that uses 'ur' instead of 'your' or 'you're' cause you're too stupid to know the difference,not-hate
8181,Food sent to migrant ships of Sicily as Italy awaits #EU asylum offers,not-hate
8182,"SCOTUS an alien seeking admission to the U.S for the first time, having the least ""connection with this country,"" has the most limited due process of all whatever authorized by Congress This means no judges Deport ASAP  ! #Trump #MAGA #Immigration #NoDACA",hate
8183,Build the dam wall.Stop this from happening here in the USA.#BuildTheWall#EndSantcuaryCities#EndChainMigration#VisaLottery#JimJordanForSpeaker#VoteRED #RedTsunami #SupportPresidentTrump#MAGA,hate
8184,"US immigrant policy to enter US has always been - education or skill &amp; sponsor to take responsibility 4 them. In last 30 yrs, US has taken in so many with no education or means to support themselves - many never learn English. With Catch &amp; Release too many go on welfare-",not-hate
8185,@user Then this Mein Kunt Bitch talks about respecting soldiers thats why all that its bS His racist ass i…,hate
8186,I wonder if rick will make another deal with those crazy ass women 🤔 and if that crazy ass nigga will actually hoe Daryl again 😐,hate
8187,The new anti-migrant national consensus,not-hate
8188,"@user Immigration is about sharing in the exploitation of the country, not sharing in the building or maintaining it.My country was my home, now its a hotel, and they think I'm going to be a waiter.  #WhiteGenocide",hate
8189,Muslim Accused of Rape Said ‘Allah’s Going to Get You’: A Muslim man accused of raping a woman also allegedly told……,not-hate
8190,"@user @user Indeed, a woman who was raped ... and who was distraught that a man made a joke about that rape ...",not-hate
8191,@user Exactly. Thanks for the support #maledominance,not-hate
8192,"China says cooperation with Iran ""justified, reasonable and lawful""",not-hate
8193,@user Another Woman Has Come Forward With A Very Detailed Rape Allegation Against…,not-hate
8194,"250 million africans and 60 million ""refugees"" can't just go to Germany and Europe. If they try to come anyway, it would be a declaration of war against entire Europe! Don't think about to cheat us and to play the ""rascist card"" forever!",hate
8195,"When you do finally give up and start buying them cats at least you won't have to drink alone, loser",not-hate
8196,Yes I have a job And I'm pretty damn sure u dont make remotely close to what I make a week working 25 hours than what u make working 80 hours so shut the fuck up. I clearly said on the thread I had time yesterday....whore,hate
8197,"News in Numbers: India to US is the busiest route for migration of skilled labourers, World Bank report says",not-hate
8198,"Luigi Fugazy was a ‘padrone’ to the South Village Italian immigrant community at the turn of the 20th century. Learn how his beneficence helped thousands of his fellow countrymen, and how he was mourned when he died on this day in 1930:",not-hate
8199,How to Pronounce Audi Cunt ↺RT❤ #slit #box #muff #clit #Audi #slut #gash #puss #twat #AudiCunt #a,not-hate
8200,@user @user #ThisIsAmerica. The arms industry is king. It would be great if it was limited to the domestic market only.,not-hate
8201,The fag stays away and so does that SLUT bitch he proffered as 'bait'....they are both fakes!,hate
8202,Italy allows two migrant rescue ships to dock after other European countries offer to take them Â…,not-hate
8203,Remember that male jogger who pushed that woman into a bus? He probably had very rich lawyers and is lying low in the Caribbean. Cunt.,not-hate
8204,"DOJ website lists cases of immigration fraud, check it out! via @user  Oh my...",not-hate
8205,Watching kids grow up is fun... When they're not yours,not-hate
8206,"Happy World Day of Social Justice! Social justice is a driving value in our work, and we believe the Scriptures are full of God’s commands to his people to love, welcome, and seek justice for refugees and other immigrants.",not-hate
8207,@user Fuck you slut bitch hoe! He aint giving a shit what you think,hate
8208,When you regret asking her 'what that mouth do?',not-hate
8209,Who makes the sandwiches at a feminist rally?,hate
8210,"Uh. Hi. I'm an anarchist, and my mother is an immigrant who because of her immigration doesn't have the same job opportunies and nowhere near the money for a trust fund. Also my dad was a farmer who taught himself because he couldn't go to school. Keep your B.S. off my TL thanks.",not-hate
8211,Italy's Voters Aren't Anti-Immigration—But Their Government Is,not-hate
8212,N18 Million To Be Paid To Women Maltreated And Tagged HO's,not-hate
8213,When I go out for just one drink,not-hate
8214,@user It kinda sounds like you run a house of skank over there. Mags stinks 😷 and dogs getting into the Halloween candy.,hate
8215,'I'm not like most girls',not-hate
8216,Detained #Immigrant CHILD DIES. #Resist #FBR,not-hate
8217,@user David it is about immigration letting Turkey Have Visas and other Islamic countries come here will tear this nation apart,hate
8218,,not-hate
8219,@user Please DO NOT listen to lame duck @user immigration/The Wall is way more important than tax 2.0! Stick to your instinct #BuildThatWall #BuildTheDamnWall #DeportThemAll,hate
8220,US lashes out at UN 'hypocrisy' over migrant family breakups,not-hate
8221,Check your balls at the door. Stephen Colbert weighs in on the weird #Trump #CabinetMeeting. Even @user,not-hate
8222,President of German Evangelical Church highlights plight of refugee children while in Malta,not-hate
8223,Bitch stop playing with me and drop my shit off ! What u do after that ain't no problem because I know they gone send u back lil whore 😂😂,hate
